name,datetime,min,max
잠실한강공원,2023-02-21 20:20,3000,3500
뚝섬한강공원,2023-02-21 20:20,2000,2500
망원한강공원,2023-02-21 20:20,1000,1500
북서울꿈의숲,2023-02-21 20:20,3000,3500
종로·청계 관광특구,2023-02-21 20:20,20000,22000
이태원 관광특구,2023-02-21 20:20,8000,8500
잠실 관광특구,2023-02-21 20:20,44000,46000
명동 관광특구,2023-02-21 20:20,30000,32000
동대문 관광특구,2023-02-21 20:20,20000,22000
강남 MICE 관광특구,2023-02-21 20:20,9000,9500
홍대 관광특구,2023-02-21 20:20,64000,66000
여의도,2023-02-21 20:20,60000,62000
인사동·익선동,2023-02-21 20:20,16000,18000
DMC(디지털미디어시티),2023-02-21 20:20,14000,16000
북촌한옥마을,2023-02-21 20:20,700,800
성수카페거리,2023-02-21 20:20,8500,9000
가로수길,2023-02-21 20:20,24000,26000
압구정로데오거리,2023-02-21 20:20,18000,20000
창동 신경제 중심지,2023-02-21 20:20,28000,30000
영등포 타임스퀘어,2023-02-21 20:20,12000,14000
노량진,2023-02-21 20:20,12000,14000
쌍문동 맛집거리,2023-02-21 20:20,3000,3500
수유리 먹자골목,2023-02-21 20:20,12000,14000
낙산공원·이화마을,2023-02-21 20:25,200,300
구로디지털단지역,2023-02-21 20:25,14000,16000
선릉역,2023-02-21 20:25,32000,34000
서울역,2023-02-21 20:25,6500,7000
가산디지털단지역,2023-02-21 20:25,18000,20000
역삼역,2023-02-21 20:25,18000,20000
강남역,2023-02-21 20:25,60000,62000
고속터미널역,2023-02-21 20:25,10000,12000
용산역,2023-02-21 20:25,10000,12000
교대역,2023-02-21 20:25,12000,14000
연신내역,2023-02-21 20:25,8000,8500
신촌·이대역,2023-02-21 20:25,24000,26000
왕십리역,2023-02-21 20:25,10000,12000
신림역,2023-02-21 20:25,14000,16000
건대입구역,2023-02-21 20:25,22000,24000
신도림역,2023-02-21 20:25,5000,5500
창덕궁·종묘,2023-02-21 21:20,6500,7000
광화문·덕수궁,2023-02-21 21:20,12000,14000
경복궁·서촌마을,2023-02-21 21:20,7000,7500
서울숲공원,2023-02-21 21:20,7500,8000
남산공원,2023-02-21 21:20,9500,10000
국립중앙박물관·용산가족공원,2023-02-21 21:20,600,700
서울대공원,2023-02-21 21:20,800,900
이촌한강공원,2023-02-21 21:20,2500,3000
월드컵공원,2023-02-21 21:20,3000,3500
잠실종합운동장,2023-02-21 21:20,1000,1500
반포한강공원,2023-02-21 21:20,2000,2500
잠실한강공원,2023-02-21 21:20,2500,3000
뚝섬한강공원,2023-02-21 21:20,1500,2000
망원한강공원,2023-02-21 21:20,1000,1500
북서울꿈의숲,2023-02-21 21:20,3500,4000
종로·청계 관광특구,2023-02-21 21:20,16000,18000
이태원 관광특구,2023-02-21 21:20,7000,7500
잠실 관광특구,2023-02-21 21:20,34000,36000
명동 관광특구,2023-02-21 21:20,22000,24000
동대문 관광특구,2023-02-21 21:20,20000,22000
강남 MICE 관광특구,2023-02-21 21:20,6000,6500
홍대 관광특구,2023-02-21 21:20,56000,58000
여의도,2023-02-21 21:20,48000,50000
인사동·익선동,2023-02-21 21:20,12000,14000
DMC(디지털미디어시티),2023-02-21 21:20,12000,14000
북촌한옥마을,2023-02-21 21:20,500,600
성수카페거리,2023-02-21 21:20,6000,6500
가로수길,2023-02-21 21:20,20000,22000
압구정로데오거리,2023-02-21 21:20,14000,16000
창동 신경제 중심지,2023-02-21 21:20,24000,26000
영등포 타임스퀘어,2023-02-21 21:20,10000,12000
노량진,2023-02-21 21:20,12000,14000
쌍문동 맛집거리,2023-02-21 21:20,3000,3500
수유리 먹자골목,2023-02-21 21:20,12000,14000
낙산공원·이화마을,2023-02-21 21:20,200,300
구로디지털단지역,2023-02-21 21:20,12000,14000
선릉역,2023-02-21 21:25,28000,30000
서울역,2023-02-21 21:25,4500,5000
가산디지털단지역,2023-02-21 21:25,12000,14000
역삼역,2023-02-21 21:25,16000,18000
강남역,2023-02-21 21:25,50000,52000
고속터미널역,2023-02-21 21:25,7500,8000
용산역,2023-02-21 21:25,9000,9500
교대역,2023-02-21 21:25,9500,10000
연신내역,2023-02-21 21:25,7000,7500
신촌·이대역,2023-02-21 21:25,22000,24000
왕십리역,2023-02-21 21:25,9500,10000
신림역,2023-02-21 21:25,14000,16000
건대입구역,2023-02-21 21:25,20000,22000
신도림역,2023-02-21 21:25,4000,4500
창덕궁·종묘,2023-02-21 22:20,5000,5500
광화문·덕수궁,2023-02-21 22:20,9500,10000
경복궁·서촌마을,2023-02-21 22:20,6000,6500
서울숲공원,2023-02-21 22:20,7000,7500
남산공원,2023-02-21 22:20,8000,8500
국립중앙박물관·용산가족공원,2023-02-21 22:20,400,500
서울대공원,2023-02-21 22:20,700,800
이촌한강공원,2023-02-21 22:20,2500,3000
월드컵공원,2023-02-21 22:20,2500,3000
잠실종합운동장,2023-02-21 22:20,1000,1500
반포한강공원,2023-02-21 22:20,2000,2500
잠실한강공원,2023-02-21 22:20,2500,3000
뚝섬한강공원,2023-02-21 22:20,2000,2500
망원한강공원,2023-02-21 22:20,1000,1500
북서울꿈의숲,2023-02-21 22:20,3500,4000
종로·청계 관광특구,2023-02-21 22:20,12000,14000
이태원 관광특구,2023-02-21 22:20,5500,6000
잠실 관광특구,2023-02-21 22:20,26000,28000
명동 관광특구,2023-02-21 22:20,14000,16000
동대문 관광특구,2023-02-21 22:20,20000,22000
강남 MICE 관광특구,2023-02-21 22:20,3500,4000
홍대 관광특구,2023-02-21 22:20,46000,48000
여의도,2023-02-21 22:20,36000,38000
인사동·익선동,2023-02-21 22:20,9000,9500
DMC(디지털미디어시티),2023-02-21 22:20,10000,12000
북촌한옥마을,2023-02-21 22:20,500,600
성수카페거리,2023-02-21 22:20,4000,4500
가로수길,2023-02-21 22:20,14000,16000
압구정로데오거리,2023-02-21 22:20,10000,12000
창동 신경제 중심지,2023-02-21 22:25,22000,24000
영등포 타임스퀘어,2023-02-21 22:25,7500,8000
노량진,2023-02-21 22:25,10000,12000
쌍문동 맛집거리,2023-02-21 22:25,2500,3000
수유리 먹자골목,2023-02-21 22:25,10000,12000
낙산공원·이화마을,2023-02-21 22:25,200,300
구로디지털단지역,2023-02-21 22:25,9500,10000
선릉역,2023-02-21 22:25,22000,24000
서울역,2023-02-21 22:25,3000,3500
가산디지털단지역,2023-02-21 22:25,10000,12000
역삼역,2023-02-21 22:25,12000,14000
강남역,2023-02-21 22:25,38000,40000
고속터미널역,2023-02-21 22:25,5500,6000
용산역,2023-02-21 22:25,6000,6500
교대역,2023-02-21 22:25,8000,8500
연신내역,2023-02-21 22:25,6000,6500
신촌·이대역,2023-02-21 22:25,18000,20000
왕십리역,2023-02-21 22:25,8000,8500
신림역,2023-02-21 22:25,12000,14000
건대입구역,2023-02-21 22:25,18000,20000
신도림역,2023-02-21 22:25,4000,4500
창덕궁·종묘,2023-02-21 23:20,4000,4500
광화문·덕수궁,2023-02-21 23:20,5000,5500
경복궁·서촌마을,2023-02-21 23:20,4500,5000
서울숲공원,2023-02-21 23:20,5000,5500
남산공원,2023-02-21 23:20,6500,7000
국립중앙박물관·용산가족공원,2023-02-21 23:20,400,500
서울대공원,2023-02-21 23:20,600,700
이촌한강공원,2023-02-21 23:20,1500,2000
월드컵공원,2023-02-21 23:20,2500,3000
잠실종합운동장,2023-02-21 23:20,900,1000
반포한강공원,2023-02-21 23:20,1000,1500
잠실한강공원,2023-02-21 23:20,2000,2500
뚝섬한강공원,2023-02-21 23:20,1500,2000
망원한강공원,2023-02-21 23:20,1000,1500
북서울꿈의숲,2023-02-21 23:20,3500,4000
종로·청계 관광특구,2023-02-21 23:20,9000,9500
이태원 관광특구,2023-02-21 23:20,4500,5000
잠실 관광특구,2023-02-21 23:20,18000,20000
명동 관광특구,2023-02-21 23:20,8500,9000
동대문 관광특구,2023-02-21 23:20,18000,20000
강남 MICE 관광특구,2023-02-21 23:20,1500,2000
홍대 관광특구,2023-02-21 23:20,32000,34000
여의도,2023-02-21 23:20,28000,30000
인사동·익선동,2023-02-21 23:20,6500,7000
DMC(디지털미디어시티),2023-02-21 23:20,7500,8000
북촌한옥마을,2023-02-21 23:20,500,600
성수카페거리,2023-02-21 23:20,3000,3500
가로수길,2023-02-21 23:20,10000,12000
압구정로데오거리,2023-02-21 23:20,8500,9000
창동 신경제 중심지,2023-02-21 23:20,18000,20000
영등포 타임스퀘어,2023-02-21 23:20,6000,6500
노량진,2023-02-21 23:20,8500,9000
쌍문동 맛집거리,2023-02-21 23:25,2500,3000
수유리 먹자골목,2023-02-21 23:25,10000,12000
낙산공원·이화마을,2023-02-21 23:25,200,300
구로디지털단지역,2023-02-21 23:25,7500,8000
선릉역,2023-02-21 23:25,18000,20000
서울역,2023-02-21 23:25,2000,2500
가산디지털단지역,2023-02-21 23:25,8000,8500
역삼역,2023-02-21 23:25,10000,12000
강남역,2023-02-21 23:25,24000,26000
고속터미널역,2023-02-21 23:25,3500,4000
용산역,2023-02-21 23:25,4000,4500
교대역,2023-02-21 23:25,4500,5000
연신내역,2023-02-21 23:25,5000,5500
신촌·이대역,2023-02-21 23:25,14000,16000
왕십리역,2023-02-21 23:25,6500,7000
신림역,2023-02-21 23:25,10000,12000
건대입구역,2023-02-21 23:25,12000,14000
신도림역,2023-02-21 23:25,2000,2500
창덕궁·종묘,2023-02-22 00:20,3000,3500
광화문·덕수궁,2023-02-22 00:20,3500,4000
경복궁·서촌마을,2023-02-22 00:20,4000,4500
서울숲공원,2023-02-22 00:20,4000,4500
남산공원,2023-02-22 00:20,5500,6000
국립중앙박물관·용산가족공원,2023-02-22 00:20,400,500
서울대공원,2023-02-22 00:20,600,700
이촌한강공원,2023-02-22 00:20,1500,2000
월드컵공원,2023-02-22 00:20,2000,2500
잠실종합운동장,2023-02-22 00:20,700,800
반포한강공원,2023-02-22 00:20,1000,1500
잠실한강공원,2023-02-22 00:20,2000,2500
뚝섬한강공원,2023-02-22 00:20,1500,2000
망원한강공원,2023-02-22 00:20,900,1000
북서울꿈의숲,2023-02-22 00:20,3500,4000
종로·청계 관광특구,2023-02-22 00:20,7000,7500
이태원 관광특구,2023-02-22 00:20,3500,4000
잠실 관광특구,2023-02-22 00:20,16000,18000
명동 관광특구,2023-02-22 00:20,6000,6500
동대문 관광특구,2023-02-22 00:20,20000,22000
강남 MICE 관광특구,2023-02-22 00:20,1000,1500
홍대 관광특구,2023-02-22 00:20,24000,26000
여의도,2023-02-22 00:20,22000,24000
인사동·익선동,2023-02-22 00:20,5000,5500
DMC(디지털미디어시티),2023-02-22 00:20,6000,6500
북촌한옥마을,2023-02-22 00:20,500,600
성수카페거리,2023-02-22 00:20,2000,2500
가로수길,2023-02-22 00:20,9000,9500
압구정로데오거리,2023-02-22 00:20,6500,7000
창동 신경제 중심지,2023-02-22 00:20,16000,18000
영등포 타임스퀘어,2023-02-22 00:20,4500,5000
노량진,2023-02-22 00:20,7000,7500
쌍문동 맛집거리,2023-02-22 00:20,2000,2500
수유리 먹자골목,2023-02-22 00:20,8500,9000
낙산공원·이화마을,2023-02-22 00:25,200,300
구로디지털단지역,2023-02-22 00:25,6500,7000
선릉역,2023-02-22 00:25,14000,16000
서울역,2023-02-22 00:25,1500,2000
가산디지털단지역,2023-02-22 00:25,6500,7000
역삼역,2023-02-22 00:25,9000,9500
강남역,2023-02-22 00:25,18000,20000
고속터미널역,2023-02-22 00:25,2000,2500
용산역,2023-02-22 00:25,3000,3500
교대역,2023-02-22 00:25,3000,3500
연신내역,2023-02-22 00:25,4000,4500
신촌·이대역,2023-02-22 00:25,10000,12000
왕십리역,2023-02-22 00:25,5000,5500
신림역,2023-02-22 00:25,9000,9500
건대입구역,2023-02-22 00:25,10000,12000
신도림역,2023-02-22 00:25,1000,1500
창덕궁·종묘,2023-02-22 01:20,3000,3500
광화문·덕수궁,2023-02-22 01:20,3000,3500
경복궁·서촌마을,2023-02-22 01:20,4000,4500
서울숲공원,2023-02-22 01:20,3500,4000
남산공원,2023-02-22 01:20,5000,5500
국립중앙박물관·용산가족공원,2023-02-22 01:20,400,500
서울대공원,2023-02-22 01:20,800,900
이촌한강공원,2023-02-22 01:20,1500,2000
월드컵공원,2023-02-22 01:20,2000,2500
잠실종합운동장,2023-02-22 01:20,600,700
반포한강공원,2023-02-22 01:20,800,900
잠실한강공원,2023-02-22 01:20,1500,2000
뚝섬한강공원,2023-02-22 01:20,1000,1500
망원한강공원,2023-02-22 01:20,800,900
북서울꿈의숲,2023-02-22 01:20,3500,4000
종로·청계 관광특구,2023-02-22 01:20,6000,6500
이태원 관광특구,2023-02-22 01:20,3000,3500
잠실 관광특구,2023-02-22 01:20,14000,16000
명동 관광특구,2023-02-22 01:20,4500,5000
동대문 관광특구,2023-02-22 01:20,18000,20000
강남 MICE 관광특구,2023-02-22 01:20,900,1000
홍대 관광특구,2023-02-22 01:20,22000,24000
여의도,2023-02-22 01:20,20000,22000
인사동·익선동,2023-02-22 01:20,4500,5000
DMC(디지털미디어시티),2023-02-22 01:20,5500,6000
북촌한옥마을,2023-02-22 01:20,500,600
성수카페거리,2023-02-22 01:20,1500,2000
가로수길,2023-02-22 01:20,7500,8000
압구정로데오거리,2023-02-22 01:25,5000,5500
창동 신경제 중심지,2023-02-22 01:25,14000,16000
영등포 타임스퀘어,2023-02-22 01:25,2500,3000
노량진,2023-02-22 01:25,6000,6500
쌍문동 맛집거리,2023-02-22 01:25,1500,2000
수유리 먹자골목,2023-02-22 01:25,8000,8500
낙산공원·이화마을,2023-02-22 01:25,200,300
구로디지털단지역,2023-02-22 01:25,6000,6500
선릉역,2023-02-22 01:25,14000,16000
서울역,2023-02-22 01:25,1000,1500
가산디지털단지역,2023-02-22 01:25,5000,5500
역삼역,2023-02-22 01:25,8000,8500
강남역,2023-02-22 01:25,14000,16000
고속터미널역,2023-02-22 01:25,2000,2500
용산역,2023-02-22 01:25,2500,3000
교대역,2023-02-22 01:25,2000,2500
연신내역,2023-02-22 01:25,3500,4000
신촌·이대역,2023-02-22 01:25,10000,12000
왕십리역,2023-02-22 01:25,5000,5500
신림역,2023-02-22 01:25,8000,8500
건대입구역,2023-02-22 01:25,10000,12000
신도림역,2023-02-22 01:25,700,800
창덕궁·종묘,2023-02-22 02:20,3000,3500
광화문·덕수궁,2023-02-22 02:20,2500,3000
경복궁·서촌마을,2023-02-22 02:20,4000,4500
서울숲공원,2023-02-22 02:20,2500,3000
남산공원,2023-02-22 02:20,5000,5500
국립중앙박물관·용산가족공원,2023-02-22 02:20,300,400
서울대공원,2023-02-22 02:20,700,800
이촌한강공원,2023-02-22 02:20,1500,2000
월드컵공원,2023-02-22 02:20,1500,2000
잠실종합운동장,2023-02-22 02:20,600,700
반포한강공원,2023-02-22 02:20,700,800
잠실한강공원,2023-02-22 02:20,1500,2000
뚝섬한강공원,2023-02-22 02:20,1000,1500
망원한강공원,2023-02-22 02:20,800,900
북서울꿈의숲,2023-02-22 02:20,3500,4000
종로·청계 관광특구,2023-02-22 02:20,5500,6000
이태원 관광특구,2023-02-22 02:20,3000,3500
잠실 관광특구,2023-02-22 02:20,14000,16000
명동 관광특구,2023-02-22 02:20,4500,5000
동대문 관광특구,2023-02-22 02:20,18000,20000
강남 MICE 관광특구,2023-02-22 02:20,900,1000
홍대 관광특구,2023-02-22 02:20,20000,22000
여의도,2023-02-22 02:20,20000,22000
인사동·익선동,2023-02-22 02:20,5000,5500
DMC(디지털미디어시티),2023-02-22 02:20,5000,5500
북촌한옥마을,2023-02-22 02:20,500,600
성수카페거리,2023-02-22 02:20,1000,1500
가로수길,2023-02-22 02:20,7500,8000
압구정로데오거리,2023-02-22 02:20,4500,5000
창동 신경제 중심지,2023-02-22 02:20,14000,16000
영등포 타임스퀘어,2023-02-22 02:20,4000,4500
노량진,2023-02-22 02:20,5500,6000
쌍문동 맛집거리,2023-02-22 02:20,1500,2000
수유리 먹자골목,2023-02-22 02:20,8000,8500
낙산공원·이화마을,2023-02-22 02:20,200,300
구로디지털단지역,2023-02-22 02:20,5500,6000
선릉역,2023-02-22 02:20,14000,16000
서울역,2023-02-22 02:20,1000,1500
가산디지털단지역,2023-02-22 02:20,5000,5500
역삼역,2023-02-22 02:25,7500,8000
강남역,2023-02-22 02:25,12000,14000
고속터미널역,2023-02-22 02:25,1500,2000
용산역,2023-02-22 02:25,2500,3000
교대역,2023-02-22 02:25,2500,3000
연신내역,2023-02-22 02:25,3000,3500
신촌·이대역,2023-02-22 02:25,9500,10000
왕십리역,2023-02-22 02:25,4500,5000
신림역,2023-02-22 02:25,7500,8000
건대입구역,2023-02-22 02:25,9500,10000
신도림역,2023-02-22 02:25,700,800
창덕궁·종묘,2023-02-22 03:20,3000,3500
광화문·덕수궁,2023-02-22 03:20,3000,3500
경복궁·서촌마을,2023-02-22 03:20,5000,5500
서울숲공원,2023-02-22 03:20,2500,3000
남산공원,2023-02-22 03:20,4500,5000
국립중앙박물관·용산가족공원,2023-02-22 03:20,300,400
서울대공원,2023-02-22 03:20,600,700
이촌한강공원,2023-02-22 03:20,1000,1500
월드컵공원,2023-02-22 03:20,1500,2000
잠실종합운동장,2023-02-22 03:20,600,700
반포한강공원,2023-02-22 03:20,600,700
잠실한강공원,2023-02-22 03:20,1000,1500
뚝섬한강공원,2023-02-22 03:20,1000,1500
망원한강공원,2023-02-22 03:20,800,900
북서울꿈의숲,2023-02-22 03:20,3500,4000
종로·청계 관광특구,2023-02-22 03:20,5500,6000
이태원 관광특구,2023-02-22 03:20,2500,3000
잠실 관광특구,2023-02-22 03:20,12000,14000
명동 관광특구,2023-02-22 03:20,4500,5000
동대문 관광특구,2023-02-22 03:20,18000,20000
강남 MICE 관광특구,2023-02-22 03:20,700,800
홍대 관광특구,2023-02-22 03:20,18000,20000
여의도,2023-02-22 03:20,18000,20000
인사동·익선동,2023-02-22 03:20,4500,5000
DMC(디지털미디어시티),2023-02-22 03:20,5000,5500
북촌한옥마을,2023-02-22 03:20,400,500
성수카페거리,2023-02-22 03:20,1000,1500
가로수길,2023-02-22 03:20,7000,7500
압구정로데오거리,2023-02-22 03:20,3500,4000
창동 신경제 중심지,2023-02-22 03:20,14000,16000
영등포 타임스퀘어,2023-02-22 03:20,3500,4000
노량진,2023-02-22 03:20,6000,6500
쌍문동 맛집거리,2023-02-22 03:20,1500,2000
수유리 먹자골목,2023-02-22 03:20,7500,8000
낙산공원·이화마을,2023-02-22 03:20,200,300
구로디지털단지역,2023-02-22 03:20,5500,6000
선릉역,2023-02-22 03:20,12000,14000
서울역,2023-02-22 03:25,1000,1500
가산디지털단지역,2023-02-22 03:25,5000,5500
역삼역,2023-02-22 03:25,7000,7500
강남역,2023-02-22 03:25,12000,14000
고속터미널역,2023-02-22 03:25,1500,2000
용산역,2023-02-22 03:25,2500,3000
교대역,2023-02-22 03:25,2000,2500
연신내역,2023-02-22 03:25,2500,3000
신촌·이대역,2023-02-22 03:25,9000,9500
왕십리역,2023-02-22 03:25,4500,5000
신림역,2023-02-22 03:25,7500,8000
건대입구역,2023-02-22 03:25,9000,9500
신도림역,2023-02-22 03:25,700,800
창덕궁·종묘,2023-02-22 04:20,2500,3000
광화문·덕수궁,2023-02-22 04:20,2500,3000
경복궁·서촌마을,2023-02-22 04:20,3500,4000
서울숲공원,2023-02-22 04:20,2500,3000
남산공원,2023-02-22 04:20,4500,5000
국립중앙박물관·용산가족공원,2023-02-22 04:20,300,400
서울대공원,2023-02-22 04:20,600,700
이촌한강공원,2023-02-22 04:20,1000,1500
월드컵공원,2023-02-22 04:20,1500,2000
잠실종합운동장,2023-02-22 04:20,600,700
반포한강공원,2023-02-22 04:20,600,700
잠실한강공원,2023-02-22 04:20,1000,1500
